@relation group355
@attribute class {'X1','X2','X3','X4','X5','X6','X7'}
@attribute Prevalence_of_Most_Common_Pitch numeric
@attribute Prevalence_of_Most_Common_Pitch_Class numeric
@attribute Relative_Prevalence_of_Top_Pitches numeric
@attribute Relative_Prevalence_of_Top_Pitch_Classes numeric
@attribute Interval_Between_Most_Prevalent_Pitches numeric
@attribute Interval_Between_Most_Prevalent_Pitch_Classes numeric
@attribute Number_of_Common_Pitches numeric
@attribute Pitch_Variety numeric
@attribute Pitch_Class_Variety numeric
@attribute Range numeric
@attribute Most_Common_Pitch numeric
@attribute Mean_Pitch numeric
@attribute Importance_of_Middle_Register numeric
@attribute Importance_of_High_Register numeric
@attribute Most_Common_Pitch_Class numeric
@attribute Dominant_Spread numeric
@attribute Strong_Tonal_Centres numeric
@attribute Most_Common_Melodic_Interval numeric
@attribute Mean_Melodic_Interval numeric
@attribute Number_of_Common_Melodic_Intervals numeric
@attribute Distance_Between_Most_Prevalent_Melodic_Intervals numeric
@attribute Prevalence_of_Most_Common_Melodic_Interval numeric
@attribute Relative_Prevalence_of_Most_Common_Melodic_Intervals numeric
@attribute Amount_of_Arpeggiation numeric
@attribute Repeated_Notes numeric
@attribute Chromatic_Motion numeric
@attribute Stepwise_Motion numeric
@attribute Melodic_Thirds numeric
@attribute Melodic_Perfect_Fourths numeric
@attribute Melodic_Tritones numeric
@attribute Melodic_Perfect_Fifths numeric
@attribute Melodic_Sixths numeric
@attribute Melodic_Sevenths numeric
@attribute Melodic_Octaves numeric
@attribute Melodic_Large_Intervals numeric
@attribute Minor_Major_Melodic_Third_Ratio numeric
@attribute Melodic_Embellishments numeric
@attribute Direction_of_Melodic_Motion numeric
@attribute Average_Length_of_Melodic_Arcs numeric
@attribute Average_Interval_Spanned_by_Melodic_Arcs numeric
@attribute Melodic_Pitch_Variety numeric
@attribute Strongest_Rhythmic_Pulse numeric
@attribute Second_Strongest_Rhythmic_Pulse numeric
@attribute Harmonicity_of_Two_Strongest_Rhythmic_Pulses numeric
@attribute Strength_of_Strongest_Rhythmic_Pulse numeric
@attribute Strength_of_Second_Strongest_Rhythmic_Pulse numeric
@attribute Strength_Ratio_of_Two_Strongest_Rhythmic_Pulses numeric
@attribute Combined_Strength_of_Two_Strongest_Rhythmic_Pulses numeric
@attribute Number_of_Strong_Rhythmic_Pulses numeric
@attribute Number_of_Moderate_Rhythmic_Pulses numeric
@attribute Number_of_Relatively_Strong_Rhythmic_Pulses numeric
@attribute Polyrhythms numeric
@attribute Rhythmic_Variability numeric
@attribute Note_Density numeric
@attribute Note_Density_Variability numeric
@attribute Average_Note_Duration numeric
@attribute Variability_of_Note_Durations numeric
@attribute Maximum_Note_Duration numeric
@attribute Minimum_Note_Duration numeric
@attribute Amount_of_Staccato numeric
@attribute Average_Time_Between_Attacks numeric
@attribute Variability_of_Time_Between_Attacks numeric
@attribute Complete_Rests numeric
@attribute Longest_Complete_Rest numeric
@attribute Duration numeric
@data
'X1',0.1927,0.2202,0.9048,0.7917,5,5,6,11,7,17,74,70,0.6697,0.3303,2,6,2,2,2.333,5,2,0.3704,0.475,0.3889,0.1759,0.1296,0.5,0.1852,0.09259,0,0.02778,0.01852,0,0,0,1.222,0,0.427,2.967,8.167,5.946,60,40,1.5,0.2448,0.2379,1.029,0.4828,5,6,5,0.4,0.035,2.057,0.4546,0.4839,0.2811,1.5,0.125,0,0.481,0.2812,0.0186,53.25,53.75
'X1',0.3333,0.3333,0.8,0.8,2,2,3,5,5,10,69,68,1,0,9,1,3,2,2.286,3,1,0.5714,0.25,0.1429,0.07143,0.1429,0.7143,0.07143,0.1429,0,0,0,0,0,0,0,0,0.4615,2.6,6,3.4,60,80,1.333,0.2143,0.2143,1,0.4286,5,5,5,0.4,0.03496,2.5,1.061,0.3333,0.1543,0.75,0.25,0,0.3209,0.1528,0.1667,5.5,6
'X1',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5
'X1',0.3483,0.3483,0.8065,0.8065,2,2,4,8,7,12,71,70,0.8652,0.1348,11,3,2,0,1.273,3,2,0.4432,0.6154,0.5682,0.4432,0.125,0.3977,0.125,0.03409,0,0,0,0,0,0,1.2,0,0.449,2.13,4.826,3.427,60,120,2,0.1972,0.1944,1.014,0.3915,5,10,5,0.4,0.03189,3.296,0.4306,0.3006,0.111,0.5,0.125,0,0.3006,0.1115,0.03604,27.25,27.75
'X1',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5
'X1',0.3,0.3,1,1,2,2,4,4,4,5,67,68,1,0,7,2,3,2,1.778,4,1,0.5556,0.4,0.2222,0.1111,0.2222,0.7778,0.1111,0,0,0,0,0,0,0,0,0,0.5,2.667,4.667,3.167,120,60,2,0.2759,0.2069,1.333,0.4828,5,5,5,0.6,0.03573,2.5,0,0.35,0.1291,0.5,0.25,0,0.3328,0.125,0.2222,4,4.5
'X1',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5
'X1',0.2083,0.2083,1,1,2,2,4,10,7,16,74,75,0.1667,0.8333,2,4,3,2,2.696,2,1,0.5217,0.25,0.3478,0.04348,0.08696,0.6087,0.2174,0.04348,0,0.08696,0,0,0,0,1.5,0,0.5,3.143,8.571,4.929,40,80,2,0.2083,0.2083,1,0.4167,5,5,5,0.6,0.03482,2.667,1.237,0.3646,0.2552,1.25,0.25,0,0.3691,0.2597,0.1026,9.25,9.75
'X1',0.3333,0.3333,0.7,0.7,2,2,5,7,6,14,69,69,0.8667,0.1333,9,2,3,0,1.759,4,2,0.3793,0.8182,0.5172,0.3793,0.1379,0.4483,0.03448,0.03448,0,0.1034,0,0,0,0,0,0,0.5,3,8.167,3.522,60,80,1.333,0.2035,0.1947,1.045,0.3982,5,8,5,0.4,0.03247,3.333,0.8839,0.2917,0.1105,0.5,0.125,0,0.2926,0.1122,0.1026,9.25,9.75
'X1',0.25,0.25,0.8667,0.8667,5,5,4,8,8,11,67,65,1,0,7,2,3,2,2.153,4,1,0.3729,0.5455,0.2712,0.1695,0.2034,0.5763,0.1017,0.1186,0.01695,0,0.01695,0,0,0,1,0,0.4286,1.885,4.731,4.367,80,40,2,0.2376,0.2265,1.049,0.4641,5,6,5,0.4,0.03444,2.4,1.463,0.4021,0.3063,1.25,0.125,0,0.4063,0.3067,0.0398,24.62,25.12
'X1',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5
'X1',0.3175,0.3175,0.7,0.7,2,2,3,9,7,14,71,69,0.8651,0.1349,11,3,3,2,2.352,3,2,0.424,0.4906,0.376,0.208,0.064,0.488,0.136,0.128,0,0.024,0.008,0.008,0,0,0.8889,0.03968,0.4545,2.106,6.064,4.14,120,40,3,0.2695,0.2624,1.027,0.5319,3,10,3,1,0.03622,1.726,0.4886,0.5734,0.3554,1.5,0.125,0,0.5755,0.3556,0.01365,72.75,73.25
'X1',0.375,0.375,0.5,0.5,5,7,5,5,5,7,74,72,0.5,0.5,2,4,3,2,1.333,2,2,0.5333,0.625,0.4,0.3333,0.06667,0.6,0.06667,0,0,0,0,0,0,0,0,0,0.5,3.333,5.333,3.182,80,40,2,0.2449,0.2245,1.091,0.4694,5,5,5,0.4,0.0352,2.667,0.5303,0.3281,0.1197,0.5,0.25,0,0.3328,0.122,0.16,5.75,6.25
'X1',0.2667,0.2667,0.75,0.75,3,2,5,5,5,7,72,72,0.6667,0.3333,0,4,2,2,1.214,3,2,0.5,0.5714,0.2857,0.2857,0.2143,0.7143,0,0,0,0,0,0,0,0,0,0,0.6,5,6,3.9,80,120,1.5,0.22,0.22,1,0.44,5,5,5,0.4,0.03495,3,2.652,0.3,0.1035,0.5,0.25,0,0.2852,0.09078,0.1818,5,5.5
'X1',0.4444,0.4444,0.25,0.25,5,5,6,6,6,9,67,66,1,0,7,6,1,2,1.75,4,2,0.5,0.5,0.25,0.25,0.125,0.625,0,0.125,0,0,0,0,0,0,0,0,0.5,6,9,2,120,60,2,0.1923,0.1538,1.25,0.3462,5,9,8,0.375,0.02784,3,0,0.3056,0.178,0.75,0.125,0,0.2495,0.06682,0.2667,3.25,3.75
'X1',0.2167,0.2167,0.9744,0.9744,2,2,5,8,7,14,71,70,0.7444,0.2556,11,4,2,2,2.022,3,2,0.4637,0.4096,0.3855,0.1899,0.1173,0.581,0.162,0.03352,0,0.03352,0,0,0,0,0.8125,0.03333,0.4069,2.544,6.228,4.459,60,120,2,0.2184,0.2114,1.033,0.4298,5,10,5,0.4,0.0313,2.5,0.4296,0.3958,0.2832,1.5,0.125,0,0.3962,0.2838,0.01384,71.75,72.25
'X1',0.28,0.28,0.5714,0.5714,3,3,4,8,7,12,67,65,1,0,7,3,2,2,2.583,3,1,0.4583,0.3636,0.3333,0.04167,0.125,0.5833,0.25,0.08333,0,0.04167,0,0,0,0,2,0,0.4783,2.3,5.9,4.312,120,60,2,0.25,0.2237,1.118,0.4737,5,5,5,0.6,0.03531,2.5,1.893,0.37,0.1785,1,0.25,0,0.3745,0.1806,0.09756,9.75,10.25
'X1',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5
'X1',0.2778,0.2778,0.9,0.9,2,2,4,8,7,12,74,73,0.3889,0.6111,2,3,2,2,1.714,3,2,0.3714,0.9231,0.4857,0.3429,0.1143,0.4857,0.08571,0.02857,0,0.05714,0,0,0,0,0.5,0,0.4348,2.556,6.444,4.296,120,40,3,0.1849,0.1765,1.048,0.3613,5,10,6,0.5,0.02819,2.769,0.6736,0.3403,0.2126,1,0.125,0,0.3424,0.2151,0.07547,12.75,13.25
'X1',0.1739,0.2609,1,0.6667,3,9,4,9,7,14,71,69,0.7391,0.2609,2,4,3,2,2.5,4,1,0.5455,0.25,0.3182,0.04545,0.09091,0.6364,0.2273,0.04545,0,0.04545,0,0,0,0,1.5,0.04348,0.381,3.5,8.5,5.214,60,120,2,0.2254,0.2113,1.067,0.4366,5,10,5,0.4,0.03257,2.556,0,0.3587,0.1522,0.75,0.125,0,0.3631,0.1539,0.1081,8.75,9.25
'X1',0.2632,0.2895,0.8,0.7273,5,5,4,9,7,17,67,65,1,0,7,5,2,2,1.649,3,2,0.3514,0.8462,0.4054,0.2973,0.1622,0.5135,0.1081,0.08108,0,0,0,0,0,0,1,0,0.5,2.167,5,3,40,80,2,0.1972,0.1972,1,0.3944,5,8,5,0.6,0.03311,3.167,0.3819,0.3092,0.1445,0.75,0.125,0,0.2968,0.1262,0.07843,12.25,12.75
'X1',0.2778,0.2778,0.8,0.8,2,2,4,8,7,12,74,76,0.1111,0.8889,2,3,2,2,2.118,4,1,0.4706,0.375,0.3529,0.1176,0.1176,0.5882,0.2353,0.05882,0,0,0,0,0,0,3,0,0.3333,3,6.8,4.9,80,40,2,0.2826,0.2391,1.182,0.5217,5,5,5,0.4,0.036,2.25,0.3536,0.4028,0.2446,1.25,0.25,0,0.4113,0.2491,0.1212,7.75,8.25
'X1',0.3,0.3,1,1,2,2,4,4,4,9,67,68,1,0,7,3,3,2,2.667,4,3,0.5556,0.4,0.2222,0.1111,0,0.5556,0.1111,0.2222,0,0,0,0,0,0,0,0,0.375,2.667,7.333,3.333,120,40,3,0.2632,0.2105,1.25,0.4737,5,5,5,0.6,0.03549,2,1.768,0.4,0.3162,1.25,0.25,0,0.3884,0.3333,0.2,4.5,5
'X1',0.1898,0.2108,0.9365,0.8429,3,9,6,15,8,24,74,71,0.6416,0.3584,2,6,2,2,2.027,3,2,0.3625,0.6583,0.432,0.2387,0.148,0.5106,0.1541,0.05438,0,0.03021,0.003021,0,0.009063,0,1.04,0,0.4325,2.191,5.774,4.491,120,40,3,0.2035,0.1943,1.048,0.3978,5,10,5,0.6,0.03054,2.496,0.938,0.3976,0.272,2,0.125,0,0.3968,0.2723,0.007519,132.5,133
'X1',0.2586,0.3103,0.7667,0.6389,5,7,5,7,6,14,74,70,0.6724,0.3276,2,4,2,2,2.252,3,2,0.4522,0.4423,0.3565,0.2,0.06957,0.5217,0.113,0.1217,0,0.04348,0,0,0,0,3.333,0,0.413,2.706,7.529,5.404,40,80,2,0.2353,0.2225,1.057,0.4578,5,5,5,0.6,0.03507,2.762,0.356,0.3556,0.214,1.25,0.25,0,0.356,0.2148,0.02367,41.75,42.25
'X1',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5
'X1',0.1356,0.1695,0.9375,0.975,2,3,4,18,10,24,67,69,0.7585,0.2415,7,6,2,2,2.468,5,1,0.3532,0.6506,0.4043,0.1021,0.1404,0.4936,0.2766,0.09362,0.004255,0.01702,0.004255,0.004255,0.004255,0,4.909,0,0.4218,2.153,5.898,5.531,80,40,2,0.2358,0.2319,1.017,0.4677,5,6,5,0.4,0.03408,2.622,0.8782,0.3779,0.2293,1.25,0.125,0,0.3782,0.2295,0.01109,89.69,90.19
'X1',0.2444,0.2444,0.7273,0.7273,3,2,5,6,6,9,74,72,0.6,0.4,2,4,3,2,2.023,3,2,0.3864,0.8824,0.5,0.3409,0.06818,0.4545,0.06818,0.02273,0,0.09091,0.02273,0,0,0,2,0.06667,0.5517,1.812,5,4.351,40,120,3,0.2766,0.2766,1,0.5532,3,5,5,0.6,0.03824,1.607,0.2582,0.6,0.3034,1.5,0.25,0,0.6018,0.3065,0.03571,27.5,28
'X1',0.2931,0.2931,0.7941,0.7941,2,2,3,9,7,14,69,69,0.9138,0.08621,9,3,3,0,1.478,2,2,0.4348,0.74,0.513,0.4348,0.06957,0.3913,0.07826,0.08696,0,0,0.008696,0,0,0,3.5,0.01724,0.4308,2.708,7,3.874,120,60,2,0.1923,0.1855,1.037,0.3778,5,10,5,0.6,0.03044,3.053,0.6033,0.3211,0.1276,0.75,0.125,0,0.3213,0.128,0.02616,22.17,38.25
'X1',0.3,0.3,1,1,3,3,5,5,5,7,76,77,0,1,4,4,3,2,2.111,3,1,0.6667,0.3333,0.2222,0,0.1111,0.7778,0.2222,0,0,0,0,0,0,0,0,0,0.4444,2.25,3.75,2.6,80,40,2,0.28,0.2,1.4,0.48,5,5,5,0.4,0.03565,2.5,0,0.325,0.1208,0.5,0.25,0,0.3328,0.125,0.2353,3.75,4.25
'X1',0.2155,0.2155,0.92,0.92,4,4,5,9,7,14,71,70,0.7931,0.2069,11,4,2,2,1.983,3,2,0.4348,0.5,0.4,0.2174,0.113,0.5478,0.1565,0.05217,0,0.02609,0,0,0,0,0.8,0.02586,0.4556,2.368,5.947,4.237,120,60,2,0.2255,0.2228,1.012,0.4484,5,10,5,0.6,0.0331,2.522,0.4721,0.3922,0.258,1.5,0.125,0,0.3908,0.2589,0.02151,46,46.5
'X1',0.2453,0.2453,0.8077,0.8077,5,5,5,11,9,14,79,76,0.1132,0.8868,7,4,3,2,2.343,5,2,0.2667,0.8571,0.419,0.2286,0.1333,0.4,0.1714,0.1429,0.01905,0.009524,0.01905,0.009524,0,0,8,0.009434,0.3951,1.929,5.81,5.375,80,40,2,0.2387,0.2258,1.057,0.4645,5,10,5,0.4,0.03234,2.356,1.088,0.4198,0.3014,1.25,0.125,0,0.4114,0.2916,0.02198,45,45.5
'X1',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5
'X1',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5
'X1',0.5,0.5,1,1,3,9,2,2,2,3,71,72,0.5,0.5,2,1,2,3,3,1,3,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,120,1,0,0,1,1,1,1,1,0.07881,1,0,0.75,0.3536,1,0.5,0,0.4995,0,0.4,2,2.5
'X1',0.6364,0.6364,0.2857,0.2857,3,2,3,3,3,5,74,73,0.1818,0.8182,2,2,1,0,1.4,3,2,0.4,1,0.6,0.4,0,0.4,0.2,0,0,0,0,0,0,0,0,0,0.5,1.5,2.75,1.75,120,80,1.5,0.2571,0.2286,1.125,0.4857,5,5,5,0.6,0.03553,3.667,0,0.25,0,0.25,0.25,0,0.2495,0,0.2667,3.25,3.75
'X1',0.3109,0.3109,0.8,0.8,2,2,4,9,7,14,71,69,0.8912,0.1088,11,3,3,2,2.042,3,2,0.4062,0.5769,0.4115,0.2344,0.09896,0.5052,0.1458,0.08333,0,0.03125,0,0,0,0,1.545,0.08808,0.4694,2.297,6.016,4.065,120,60,2,0.1768,0.1725,1.025,0.3493,5,18,5,0.6,0.02726,2.573,1.395,0.3834,0.2835,1.5,0.0625,0.05699,0.3797,0.2807,0.01333,74.5,75
'X1',0.2667,0.2667,1,1,2,2,4,6,6,9,69,71,0.8,0.2,9,2,3,2,2.071,3,1,0.4286,0.5,0.3571,0.1429,0.2143,0.6429,0.1429,0,0,0.07143,0,0,0,0,1,0,0.4167,3,6.5,4.111,40,60,1.5,0.2128,0.2128,1,0.4255,5,5,5,0.6,0.03485,3,2.475,0.3167,0.1484,0.75,0.25,0,0.3209,0.1528,0.1739,5.25,5.75
'X1',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5
'X1',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5
'X1',0.2077,0.2308,0.8519,0.7667,5,7,6,11,7,17,74,71,0.6538,0.3462,2,6,1,2,2.326,5,2,0.4031,0.4231,0.3721,0.1705,0.1163,0.5194,0.1705,0.09302,0,0.03101,0.0155,0,0,0,1.444,0,0.4393,2.892,8.054,5.755,40,60,1.5,0.2428,0.2428,1,0.4855,5,6,5,0.6,0.03498,2.063,0.3528,0.4827,0.2792,1.5,0.125,0,0.4801,0.2793,0.01569,63.25,63.75
'X1',0.4,0.4,0.375,0.375,2,2,5,8,7,12,76,74,0.3,0.7,4,6,2,2,1.842,4,2,0.4737,0.5556,0.4211,0.2632,0.1053,0.5789,0.1053,0,0,0.05263,0,0,0,0,0,0.05,0.2857,1.75,4.125,2.833,120,60,2,0.2029,0.1739,1.167,0.3768,4,10,7,0.4286,0.02758,2.5,0.4125,0.35,0.2011,1,0.125,0,0.3153,0.1342,0.125,7.5,8
'X1',0.1338,0.2197,0.7857,0.8696,2,2,5,16,9,24,74,71,0.5223,0.4777,2,4,3,2,2.419,4,2,0.3834,0.4333,0.3642,0.1661,0.1406,0.524,0.1534,0.08626,0.003195,0.04473,0.01597,0,0,0.00639,3.364,0.009554,0.5134,2.373,6.836,5.25,40,80,2,0.212,0.1992,1.064,0.4112,5,5,5,0.6,0.03321,2.707,0.6455,0.367,0.2724,1.25,0.0625,0.009554,0.3637,0.2682,0.008602,115.7,116.2
'X1',0.5,0.5,0.5,0.5,5,7,4,4,4,7,74,72,0.375,0.625,2,3,2,2,2.286,3,2,0.4286,0.6667,0.2857,0.2857,0,0.4286,0,0.2857,0,0,0,0,0,0,0,0,0.4,2.5,6,1.75,120,60,2,0.3125,0.25,1.25,0.5625,5,5,5,0.6,0.03711,2.667,0,0.3438,0.1294,0.5,0.25,0,0.3567,0.1336,0.2667,3.25,3.75
'X1',0.2606,0.2606,0.7,0.9375,3,9,4,9,7,14,71,69,0.7818,0.2182,11,3,2,2,2.16,4,2,0.3203,0.8367,0.4837,0.268,0.1176,0.4379,0.1667,0.05556,0,0.04902,0.02288,0,0,0,1.217,0.006515,0.4688,2.113,6.226,4.253,80,40,2,0.2128,0.2119,1.004,0.4247,5,9,5,0.4,0.0328,2.869,0.9255,0.3469,0.2146,1.25,0.0625,0.003257,0.3435,0.2086,0.009302,107,107.5
'X1',0.2549,0.2549,0.8462,0.8462,1,1,4,9,7,14,70,68,0.9608,0.03922,10,4,3,2,2.04,4,2,0.32,0.875,0.4,0.28,0.14,0.46,0.12,0.1,0,0,0.04,0,0,0,1,0.01961,0.4167,2.118,5.824,4.225,80,40,2,0.2108,0.1988,1.061,0.4096,5,10,5,0.4,0.03061,2.55,1.866,0.3824,0.2811,1.25,0.125,0,0.3795,0.2834,0.04878,20,20.5
'X1',0.32,0.32,0.5,0.5,3,3,5,8,8,10,69,68,0.92,0.08,9,4,3,2,2.167,3,1,0.375,0.5556,0.2917,0.1667,0.2083,0.5833,0.125,0.08333,0,0,0.04167,0,0,0,0.5,0.08,0.45,2,5,4.471,120,60,2,0.2078,0.1948,1.067,0.4026,5,10,5,0.6,0.03121,2.778,0.3536,0.35,0.1976,1,0.125,0,0.3537,0.2008,0.1026,9.25,9.75
'X1',0.4,0.4,0.625,0.625,2,2,5,5,5,7,71,70,0.9,0.1,11,4,3,2,1.684,4,2,0.3684,0.7143,0.4211,0.2632,0.1579,0.5263,0.1579,0.05263,0,0,0,0,0,0,2,0.05,0.5,2,4.143,3.6,120,40,3,0.1964,0.1607,1.222,0.3571,5,10,5,0.6,0.02976,2.5,0.4125,0.35,0.2206,1,0.125,0,0.3416,0.2238,0.125,7.5,8
'X1',0.4286,0.4286,0.6667,0.6667,2,2,4,5,5,7,74,74,0.2381,0.7619,2,2,3,2,1.2,3,2,0.45,0.7778,0.4,0.35,0.15,0.6,0.05,0,0,0,0,0,0,0,0,0.04762,0.4615,2.6,4.2,3.688,120,60,2,0.2239,0.194,1.154,0.4179,5,10,5,0.6,0.03251,2.625,0.1768,0.369,0.2836,1.5,0.125,0,0.3745,0.2896,0.1143,8.25,8.75
'X1',0.2766,0.2766,0.9231,0.9231,2,2,5,8,7,14,71,70,0.8723,0.1277,11,4,3,0,1.348,3,2,0.3913,0.6667,0.5217,0.3913,0.1739,0.4348,0.1304,0.04348,0,0,0,0,0,0,2,0,0.4643,3.111,6.556,3.639,120,60,2,0.1839,0.1782,1.032,0.3621,5,10,5,0.6,0.02921,2.938,0.7773,0.3245,0.2112,1.5,0.125,0,0.3256,0.2132,0.06154,15.75,16.25
'X1',0.3333,0.3333,1,1,2,2,4,4,4,5,69,69,1,0,9,2,2,2,1.6,2,1,0.6,0.6667,0,0,0.4,1,0,0,0,0,0,0,0,0,0,0,0.4,5,3,3,120,80,1.5,0.3333,0.2222,1.5,0.5556,6,6,6,0.3333,0.03568,3,0,0.2083,0.06455,0.25,0.125,0,0.1995,0.06847,0.4444,1.75,2.25
'X1',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5
'X1',0.2439,0.2439,0.9,0.9,2,2,5,8,7,12,74,72,0.4634,0.5366,2,6,3,2,2.225,4,2,0.425,0.4706,0.4,0.2,0.1,0.525,0.15,0.075,0,0.05,0,0,0,0,0.5,0.02439,0.4688,1.882,5.118,5.097,120,60,2,0.2042,0.1761,1.16,0.3803,5,10,5,0.6,0.02897,2.733,1.807,0.3415,0.1917,1,0.125,0,0.3245,0.1621,0.06667,14.5,15
'X1',0.2553,0.2553,0.75,0.9167,2,7,5,9,7,14,69,68,0.8511,0.1489,9,3,2,2,2.696,2,3,0.5435,0.24,0.2174,0.08696,0.08696,0.6304,0.06522,0.1304,0,0.06522,0.02174,0,0,0,0.5,0,0.4048,2.1,5.95,4.263,48,80,1.667,0.162,0.162,1,0.324,5,10,7,0.1429,0.02785,3.133,2.135,0.3032,0.1643,0.75,0.125,0,0.3039,0.1659,0.06557,14.75,15.25
'X1',0.5,0.5,0.5,0.5,4,5,3,3,3,7,67,69,0.75,0.25,7,2,2,3,4.667,3,1,0.3333,1,1,0,0,0,0.6667,0,0,0.3333,0,0,0,0,1,0,0.6667,3,7,3,120,60,2,0.5,0.3333,1.5,0.8333,3,3,3,1,0.04891,2,0,0.4375,0.125,0.5,0.25,0,0.4995,0,0.3636,2.25,2.75
'X1',0.3636,0.3636,1,1,2,2,4,4,4,5,74,75,0,1,2,2,3,0,0.9,3,2,0.5,0.8,0.5,0.5,0.1,0.5,0,0,0,0,0,0,0,0,0,0,0.2,2.5,2.5,1.571,120,60,2,0.2353,0.1765,1.333,0.4118,5,10,5,0.6,0.02949,2.75,0,0.3409,0.138,0.5,0.125,0,0.3495,0.1419,0.2105,4.25,4.75
'X1',0.2806,0.284,0.6319,0.6242,3,9,5,12,8,19,74,72,0.5112,0.4888,2,5,2,2,2.245,4,2,0.4397,0.4078,0.3397,0.1793,0.1241,0.5638,0.1103,0.0931,0.003448,0.04828,0,0,0.001724,0,0.6842,0.03098,0.4811,2.174,5.913,5.297,120,60,2,0.1729,0.1665,1.038,0.3395,5,10,5,0.6,0.02802,3.21,1.153,0.3102,0.1831,1.5,0.0625,0.003442,0.3099,0.1832,0.005517,180.7,181.2
'X1',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5
'X1',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5
'X1',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5
'X1',0.2845,0.2845,0.8971,0.8971,2,2,3,12,9,16,71,69,0.9163,0.08368,11,3,3,2,2.075,4,2,0.4151,0.5657,0.3732,0.2348,0.09644,0.5115,0.1216,0.1027,0,0.01677,0.01258,0,0,0,1.9,0.06904,0.4603,2.253,6.068,4.202,40,120,3,0.1954,0.1922,1.017,0.3876,5,10,5,0.6,0.02895,2.355,1.042,0.4226,0.3019,1.5,0.0625,0.0272,0.4209,0.3011,0.004926,202.5,203
